fecha_update	COD_LOCAL	DESCRIPCION	INVENTARIO.u.	INVENTARIO.S.
2021-12-28	2749	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2751	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2752	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2753	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2754	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2755	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2756	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2757	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	9	55.08
2021-12-28	2758	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2759	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2760	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2761	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2762	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2763	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	9	55.08
2021-12-28	2764	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	8	48.96
2021-12-28	2765	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2766	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2768	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2769	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2770	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2771	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2772	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2773	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2774	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2775	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2776	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2777	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2778	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2779	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2780	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2781	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2782	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2783	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2785	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2786	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2787	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2788	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2789	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2790	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2791	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2792	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2795	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2796	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2797	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2798	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2799	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	29	177.48
2021-12-28	2800	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2801	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2802	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2803	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	14	85.68
2021-12-28	2804	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2805	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2806	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	12	73.44
2021-12-28	2807	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2808	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2809	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2810	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	14	85.68
2021-12-28	2811	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2812	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2813	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2814	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2815	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2816	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2817	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2818	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2819	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2820	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2821	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	14	85.68
2021-12-28	2822	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2823	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2824	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2825	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2827	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2828	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2829	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2830	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2831	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2832	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2833	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2835	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2836	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2837	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2839	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2840	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2841	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	8	48.96
2021-12-28	2842	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2843	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2844	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2845	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	118	722.16
2021-12-28	2846	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2847	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	10	61.2
2021-12-28	2849	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	29	177.48
2021-12-28	2850	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	10	61.2
2021-12-28	2851	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2852	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2853	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2854	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2856	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2857	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2858	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2859	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2860	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2861	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2862	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	10	61.2
2021-12-28	2863	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2864	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2865	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2866	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2867	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2868	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2869	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2870	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2871	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2872	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2873	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2874	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2875	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2876	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2877	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2878	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2879	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2880	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2881	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2882	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2883	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2884	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2885	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	8	48.96
2021-12-28	2886	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2887	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2888	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2889	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2890	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	10	61.2
2021-12-28	2891	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2892	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2893	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2894	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2895	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2896	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2897	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2898	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2899	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	9	55.08
2021-12-28	2901	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2902	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	12	73.44
2021-12-28	2904	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2905	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2906	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2907	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2908	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	9	55.08
2021-12-28	2909	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2910	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2911	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2913	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2914	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2915	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2916	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2917	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2919	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2920	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	9	55.08
2021-12-28	2921	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2922	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2923	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2924	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2925	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2926	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2927	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2928	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2929	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2930	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2931	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2932	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	14	85.68
2021-12-28	2933	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2934	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2935	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2936	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2937	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	13	79.56
2021-12-28	2938	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2939	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2940	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2941	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2942	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2943	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2944	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2945	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	9	55.08
2021-12-28	2946	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2947	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2948	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2949	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2950	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2951	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2952	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2953	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2954	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	7	42.84
2021-12-28	2955	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	8	48.96
2021-12-28	2956	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2957	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2958	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	8	48.96
2021-12-28	2959	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2960	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2961	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2963	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2964	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2966	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	7	42.84
2021-12-28	2969	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2970	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2971	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2972	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2973	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2974	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	13	79.56
2021-12-28	2975	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2976	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2977	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2978	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	10	61.2
2021-12-28	2979	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	10	61.2
2021-12-28	2980	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2981	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2982	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2983	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	2984	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2985	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2986	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2987	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2988	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2989	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	2990	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	9	55.08
2021-12-28	2991	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2992	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2993	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2994	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	2995	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	2996	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	2997	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	2998	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	2999	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3002	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3003	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	3004	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	3005	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	12	73.44
2021-12-28	3006	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	3007	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	3008	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	3009	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	3010	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	3011	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3012	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3013	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	3014	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3015	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	3016	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3017	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	3018	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	3019	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	9	55.08
2021-12-28	3020	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3021	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	8	48.96
2021-12-28	3022	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3023	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	3024	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3025	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3026	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	3027	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	3028	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	3029	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	7	42.84
2021-12-28	3030	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3031	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	3032	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	3033	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	3034	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3035	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	6	36.72
2021-12-28	3036	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	3037	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	3038	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3039	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3040	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3041	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3042	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	3043	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3044	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3045	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3046	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	3047	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	3048	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3049	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	0	0
2021-12-28	3050	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	3051	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2	12.24
2021-12-28	3052	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	5	30.6
2021-12-28	3053	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	4	24.48
2021-12-28	3054	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3055	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	3056	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3057	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	3	18.36
2021-12-28	3058	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
2021-12-28	3059	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	1	6.12
