periodo	fecha_update	DESCRIPCION	COD_LOCAL	VTA_PERIODO_UNID	VALOR_VTA_PUB_PERIODO_S
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2694	13	127.48
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2695	7	68.2
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2696	6	60.34
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2697	6	59.6
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2698	7	68.57
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2699	5	49.2
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2700	8	80.46
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2701	5	49.91
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2703	8	79.71
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2704	7	74.42
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2705	1	10.76
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2706	3	31.26
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2708	12	89
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2709	7	60.87
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2710	3	30.06
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2711	21	215.47
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2712	1	10.76
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2713	4	40.07
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2714	7	70.95
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2715	10	103.2
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2716	14	137.7
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2717	10	101.66
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2718	19	186.93
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2720	7	71.59
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2721	11	112.42
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2722	16	161.35
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2723	11	113.17
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2724	4	40.05
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2725	2	20.04
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2726	8	80.57
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2727	8	80.63
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2728	8	78.8
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2729	7	70.12
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2730	5	49.12
2021-12-01	2021-12-28	HUMED 0.3 % SOL.OFT FCOX15ML	2731	3	31.54
